2,406.25,1000,-156.25
3,-218.75,968.75,-531.25
4,93.75,1000,-281.25
0,406.25,718.75,500
1,312.5,875,31.25
2,250,937.5,-62.5
3,-156.25,968.75,-468.75
4,-250,1000,0
0,-15837.5,6055,12390
1,267.546,668.926,466.772
0,468.75,750,406.25
1,375,906.25,31.25
2,312.5,1000,-62.5
3,-62.5,937.5,-468.75
4,-500,1031.25,156.25
0,375,687.5,500
1,468.75,937.5,187.5
2,93.75,1062.5,62.5
3,-93.75,843.75,-468.75
4,-218.75,968.75,-31.25
0,375,812.5,375
1,312.5,968.75,-93.75
2,218.75,1062.5,-125
3,-93.75,843.75,-562.5
4,-125,937.5,-93.75
0,-7087.5,9712.5,1802.5
1,173.24,724.802,373.076
0,-8995,-7315,3395
1,258.762,722.85,413.458
0,343.75,687.5,531.25
1,250,968.75,187.5
2,93.75,1031.25,187.5
3,-156.25,843.75,-406.25
4,-218.75,968.75,-62.5
0,375,718.75,406.25
1,281.25,968.75,93.75
2,187.5,1000,0
3,-125,875,-500
4,-125,1000,-93.75
0,437.5,812.5,437.5
1,343.75,906.25,0
2,218.75,1031.25,-93.75
3,-62.5,812.5,-562.5
4,-187.5,968.75,-93.75
0,375,750,406.25
1,281.25,968.75,0
2,156.25,1000,-62.5
3,-125,843.75,-531.25
4,-218.75,968.75,-93.75
0,343.75,781.25,437.5
1,281.25,937.5,62.5
2,187.5,906.25,-62.5
3,0,781.25,-593.75
4,-187.5,1000,-125
0,375,781.25,468.75
1,281.25,968.75,125
2,156.25,1031.25,125
3,-125,906.25,-343.75
4,-218.75,968.75,-93.75
0,437.5,812.5,406.25
1,312.5,937.5,31.25
2,250,968.75,-62.5
3,0,875,-531.25
4,-187.5,968.75,-156.25
0,406.25,781.25,375
1,281.25,968.75,93.75
2,250,968.75,62.5
3,-125,1062.5,-375
4,-406.25,1125,93.75
0,437.5,875,375
1,250,906.25,187.5
2,187.5,843.75,93.75
3,0,781.25,-437.5
4,-187.5,1000,-218.75
0,312.5,625,562.5
1,281.25,1031.25,281.25
2,218.75,1062.5,375
3,0,1218.75,62.5
4,-593.75,625,93.75
0,375,687.5,625
1,281.25,906.25,156.25
2,218.75,875,31.25
3,0,843.75,-437.5
4,-125,1156.25,-93.75
0,375,875,312.5
1,281.25,1000,31.25
2,187.5,1031.25,31.25
3,-125,968.75,-218.75
4,-218.75,968.75,31.25
0,343.75,906.25,218.75
1,218.75,1000,-62.5
2,156.25,1031.25,-62.5
3,-93.75,968.75,-281.25
4,-187.5,968.75,0
0,375,875,281.25
1,218.75,968.75,0
2,156.25,1000,-31.25
3,-125,906.25,-312.5
4,-218.75,1062.5,0
0,-16047.5,-5285,-6615
1,303.048,752.252,399.672
0,218.75,1156.25,656.25
1,250,968.75,93.75
2,187.5,1000,31.25
3,-62.5,937.5,-218.75
4,-156.25,1000,0
0,343.75,718.75,468.75
1,218.75,968.75,125
2,187.5,1000,0
3,-62.5,968.75,-281.25
4,-93.75,1000,0
0,343.75,781.25,437.5
1,218.75,968.75,156.25
2,125,968.75,62.5
3,-187.5,968.75,-156.25
4,-187.5,937.5,31.25
0,375,812.5,375
1,250,968.75,31.25
2,187.5,1000,-62.5
3,-62.5,937.5,-312.5
4,-156.25,1000,-31.25
0,5687.5,3552.5,3605
1,245.098,765.428,330.01
0,375,875,343.75
1,218.75,968.75,31.25
2,156.25,1000,-31.25
3,-125,937.5,-281.25
4,-187.5,1000,-31.25
0,375,843.75,343.75
1,250,968.75,-62.5
2,187.5,1000,-62.5
3,-93.75,937.5,-375
4,-156.25,1000,-31.25
0,343.75,781.25,375
1,250,968.75,31.25
2,187.5,1000,-62.5
3,-62.5,937.5,-343.75
4,-156.25,1000,-31.25
0,343.75,812.5,406.25
1,218.75,968.75,93.75
2,156.25,1000,0
3,-93.75,937.5,-281.25
4,-156.25,1000,0
0,375,812.5,375
1,250,968.75,62.5
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-156.25,1000,0
0,312.5,812.5,375
1,218.75,968.75,93.75
2,156.25,1000,0
3,-93.75,937.5,-281.25
4,-156.25,1000,0
0,343.75,812.5,375
1,218.75,1000,62.5
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-156.25,1000,-31.25
0,343.75,812.5,343.75
1,250,1000,0
2,187.5,1000,-62.5
3,-93.75,937.5,-312.5
4,-156.25,1000,-31.25
0,-1942.5,4795,1505
1,261.08,739.686,396.866
0,-4060,735,-2730
1,263.642,745.42,374.784
0,343.75,812.5,343.75
1,250,1000,0
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-156.25,1000,0
0,343.75,812.5,375
1,250,1000,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-156.25,1000,-31.25
0,343.75,781.25,406.25
1,218.75,968.75,93.75
2,156.25,1000,0
3,-93.75,937.5,-281.25
4,-156.25,1000,0
0,375,812.5,406.25
1,250,968.75,31.25
2,187.5,1031.25,-31.25
3,-93.75,968.75,-281.25
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-62.5
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,343.75
1,218.75,968.75,0
2,187.5,1000,-62.5
3,-93.75,937.5,-312.5
4,-187.5,1000,-31.25
0,375,812.5,343.75
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-62.5,937.5,-312.5
4,-187.5,1000,0
0,-5897.5,4147.5,-210
1,260.836,735.66,371.124
0,343.75,812.5,375
1,218.75,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,-31.25
0,-6457.5,5040,-315
1,260.714,744.81,379.176
0,-5652.5,5985,-717.5
1,236.436,714.798,402.356
0,-1540,-2310,175
1,248.88,734.684,385.886
0,-1435,-805,717.5
1,243.512,734.318,395.036
0,-1767.5,1067.5,840
1,243.634,736.514,372.954
0,-1522.5,1207.5,1925
1,247.782,717.36,392.474
0,-1067.5,-2362.5,-105
1,256.2,729.194,393.694
0,-560,-1470,-332.5
1,254.858,740.052,372.588
0,-2415,3692.5,927.5
1,249.612,747.86,372.588
0,-4130,2222.5,542.5
1,251.686,729.56,378.078
0,-945,2520,1015
1,235.948,723.46,405.04
0,525,1662.5,1890
1,258.64,738.466,377.59
0,-2135,3325,542.5
1,244.488,742.736,376.858
0,343.75,781.25,375
1,250,1000,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,-2082.5,682.5,1382.5
1,262.056,739.808,377.956
0,-4130,3237.5,-87.5
1,250.466,739.93,380.518
0,-2152.5,3115,717.5
1,244.732,740.296,388.814
0,-1942.5,1207.5,35
1,238.144,737.612,390.034
0,343.75,812.5,406.25
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,62.5
2,187.5,1000,0
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,-1120,-350,1260
1,246.318,743.346,383.69
0,343.75,812.5,375
1,218.75,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,406.25
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,406.25
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,-1470,385,-752.5
1,241.316,742.004,385.52
0,343.75,812.5,375
1,250,1000,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,-31.25
0,343.75,812.5,406.25
1,250,968.75,62.5
2,187.5,1000,0
3,-93.75,937.5,-281.25
4,-187.5,968.75,0
0,343.75,812.5,375
1,250,968.75,0
2,187.5,1000,-62.5
3,-93.75,937.5,-343.75
4,-187.5,1000,-31.25
0,343.75,812.5,375
1,218.75,968.75,0
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,406.25
1,218.75,968.75,62.5
2,187.5,1000,0
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,-1295,1242.5,997.5
1,257.298,734.562,374.784
0,-3202.5,3640,87.5
1,243.146,737.49,398.574
0,312.5,812.5,406.25
1,218.75,968.75,62.5
2,187.5,1000,-31.25
3,-93.75,937.5,-343.75
4,-218.75,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-343.75
4,-218.75,1000,-31.25
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,0
3,-93.75,937.5,-312.5
4,-218.75,968.75,0
0,343.75,812.5,375
1,218.75,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,0
2,187.5,1000,-62.5
3,-62.5,937.5,-343.75
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-218.75,1000,0
0,-507.5,350,-1277.5
1,239.73,749.69,372.832
0,-5582.5,2590,210
1,243.146,730.902,391.376
0,343.75,812.5,406.25
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,906.25,-343.75
4,-187.5,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-62.5
3,-93.75,937.5,-343.75
4,-187.5,1000,-31.25
0,343.75,781.25,406.25
1,250,968.75,0
2,187.5,1000,-62.5
3,-93.75,906.25,-343.75
4,-187.5,1000,-31.25
0,-4077.5,2065,-437.5
1,240.706,762.134,369.782
0,-1837.5,1820,2537.5
1,254.004,750.056,377.224
0,343.75,781.25,406.25
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,906.25,-343.75
4,-218.75,1000,0
0,343.75,812.5,375
1,250,968.75,31.25
2,187.5,1000,-31.25
3,-93.75,906.25,-343.75
4,-218.75,1000,-31.25
0,343.75,843.75,343.75
1,250,1000,-62.5
2,187.5,1031.25,-93.75
3,-93.75,906.25,-375
4,-218.75,1000,-31.25
0,343.75,843.75,375
1,250,1000,0
2,187.5,1000,-62.5
3,-93.75,937.5,-375
4,-218.75,1000,-31.25
0,-4252.5,1365,2432.5
1,231.556,735.05,390.4
0,-10535,-5792.5,-1155
1,257.542,721.264,371.978
0,406.25,812.5,375
1,250,968.75,31.25
2,218.75,1000,-62.5
3,-62.5,906.25,-406.25
4,-218.75,1000,-31.25
0,343.75,781.25,437.5
1,218.75,968.75,93.75
2,187.5,1000,-31.25
3,-93.75,937.5,-312.5
4,-218.75,968.75,0
0,343.75,812.5,406.25
1,218.75,968.75,62.5
2,156.25,1000,0
3,-125,906.25,-312.5
4,-218.75,968.75,0
0,312.5,812.5,406.25
1,250,968.75,0
2,187.5,1000,-93.75
3,-62.5,906.25,-406.25
4,-218.75,1000,-31.25
0,-3010,5950,1225
1,239.486,746.64,363.316
0,-3622.5,6107.5,1715
1,235.582,738.222,380.518
0,-472.5,0,0
1,241.804,733.708,407.358
0,-1697.5,4532.5,1015
1,249.246,730.536,383.69
0,312.5,812.5,343.75
1,250,968.75,0
2,218.75,1000,-62.5
3,-93.75,937.5,-312.5
4,-218.75,1000,-31.25
0,-10675,1015,1837.5
1,241.804,717.238,424.682
0,375,812.5,406.25
1,250,968.75,0
2,250,968.75,-156.25
3,-62.5,968.75,-343.75
4,-187.5,1000,0
0,4777.5,-5880,3272.5
1,252.906,723.46,400.404
0,4690,-5687.5,7087.5
1,256.078,734.684,389.668
0,6195,-14752.5,595
1,272.792,774.822,371.612
0,-8942.5,10377.5,4287.5
1,326.838,744.688,328.79
0,-4095,8697.5,-455
1,214.72,696.132,492.27
0,343.75,843.75,375
1,281.25,937.5,-125
2,156.25,968.75,-156.25
3,-62.5,968.75,-250
4,-218.75,1000,0
0,406.25,906.25,312.5
1,281.25,1000,-187.5
2,218.75,1093.75,-312.5
3,-62.5,1031.25,-281.25
4,-218.75,1000,-31.25
0,-10570,1627.5,1487.5
1,246.074,758.596,390.034
0,-8960,-3902.5,-2380
1,278.892,725.29,442.616
0,343.75,781.25,375
1,281.25,1000,-125
2,93.75,937.5,187.5
3,-93.75,937.5,156.25
4,-93.75,1000,0
0,-9887.5,-15400,-5215
1,250.344,744.688,370.026
0,375,781.25,375
1,250,906.25,-218.75
2,375,1031.25,-406.25
3,281.25,1062.5,-218.75
4,-218.75,1031.25,-31.25
0,437.5,750,468.75
1,218.75,937.5,-62.5
2,187.5,1031.25,-187.5
3,250,1031.25,-31.25
4,-93.75,1031.25,0
0,406.25,781.25,375
1,281.25,906.25,-312.5
2,312.5,906.25,-62.5
3,218.75,968.75,-31.25
4,-93.75,1093.75,0
0,343.75,812.5,406.25
1,156.25,1031.25,-125
2,62.5,1031.25,62.5
3,125,875,62.5
4,-281.25,437.5,312.5
0,375,843.75,281.25
1,187.5,937.5,-250
2,312.5,62.5,-406.25
3,0,1125,968.75
4,-437.5,1156.25,-187.5
0,-6527.5,-2502.5,-4147.5
1,243.878,755.18,348.066
0,281.25,843.75,343.75
1,125,1062.5,-187.5
2,-31.25,1062.5,125
3,-31.25,937.5,250
4,-156.25,937.5,156.25
0,406.25,781.25,406.25
1,250,968.75,-343.75
2,375,1343.75,-62.5
3,187.5,1156.25,250
4,-62.5,1000,62.5
0,312.5,687.5,437.5
1,125,937.5,-218.75
2,62.5,968.75,-31.25
3,31.25,1093.75,312.5
4,-156.25,1062.5,62.5
0,312.5,781.25,375
1,156.25,968.75,-281.25
2,125,1000,-31.25
3,156.25,968.75,156.25
4,-125,1000,125
0,343.75,812.5,343.75
1,187.5,906.25,-343.75
2,250,968.75,-187.5
3,250,1000,31.25
4,-125,1031.25,93.75
0,343.75,718.75,406.25
1,156.25,968.75,-218.75
2,93.75,1031.25,-31.25
3,156.25,968.75,187.5
4,-93.75,1000,125
0,375,781.25,343.75
1,156.25,937.5,-312.5
2,187.5,1000,-62.5
3,187.5,968.75,93.75
4,-125,1000,125
0,-21245,16467.5,2835
1,239.364,756.4,362.34
0,5267.5,-420,3150
1,261.69,749.568,344.65
0,5075,10465,5600
1,317.078,768.356,328.668
0,1102.5,19442.5,8207.5
1,338.184,621.468,530.09
0,437.5,687.5,531.25
1,250,937.5,-156.25
2,156.25,1031.25,-31.25
3,125,1000,93.75
4,-156.25,968.75,125
0,406.25,812.5,437.5
1,312.5,875,-187.5
2,281.25,1000,-312.5
3,218.75,1093.75,-218.75
4,-156.25,1031.25,31.25
0,312.5,968.75,281.25
1,187.5,1000,-281.25
2,187.5,1031.25,-62.5
3,62.5,1000,31.25
4,-156.25,968.75,62.5
0,281.25,875,250
1,187.5,968.75,-406.25
2,281.25,1031.25,-62.5
3,125,1000,-31.25
4,-187.5,1031.25,0
0,343.75,843.75,343.75
1,250,937.5,-375
2,312.5,968.75,0
3,125,968.75,31.25
4,-187.5,1031.25,0
0,312.5,781.25,500
1,281.25,937.5,0
2,125,1000,187.5
3,62.5,906.25,-31.25
4,-250,1000,31.25
0,375,718.75,531.25
1,281.25,906.25,62.5
2,93.75,906.25,93.75
3,62.5,937.5,-156.25
4,-187.5,968.75,62.5
0,343.75,843.75,281.25
1,312.5,1000,-281.25
2,250,1000,-31.25
3,31.25,937.5,-250
4,-187.5,1031.25,-31.25
0,281.25,937.5,281.25
1,187.5,1062.5,-125
2,156.25,1000,62.5
3,-31.25,906.25,-281.25
4,-187.5,1000,0
0,218.75,750,250
1,281.25,968.75,-187.5
2,343.75,1031.25,-343.75
3,125,937.5,-593.75
4,-156.25,1031.25,-62.5
0,312.5,875,250
1,156.25,1218.75,0
2,-281.25,750,125
3,-500,1000,-312.5
4,62.5,1093.75,-93.75
0,500,750,500
1,343.75,812.5,62.5
2,-62.5,343.75,343.75
3,406.25,781.25,-843.75
4,-156.25,1093.75,-93.75
0,437.5,687.5,468.75
1,312.5,937.5,62.5
2,218.75,875,31.25
3,31.25,875,-500
4,-156.25,1031.25,-62.5
0,343.75,843.75,375
1,218.75,1000,62.5
2,125,968.75,93.75
3,-62.5,1000,-375
4,-218.75,937.5,31.25
0,312.5,843.75,375
1,218.75,1031.25,0
2,156.25,1000,31.25
3,0,906.25,-437.5
4,-187.5,1000,-31.25
0,281.25,750,437.5
1,281.25,937.5,-31.25
2,250,1000,-62.5
3,31.25,875,-562.5
4,-156.25,1000,-93.75
0,375,812.5,406.25
1,250,937.5,0
2,218.75,1000,0
3,0,875,-468.75
4,-125,1000,-62.5
0,343.75,718.75,468.75
1,218.75,1031.25,156.25
2,93.75,968.75,156.25
3,-62.5,937.5,-375
4,-156.25,1000,31.25
0,406.25,781.25,437.5
1,218.75,937.5,125
2,156.25,937.5,125
3,0,875,-406.25
4,-125,968.75,-31.25
0,343.75,750,437.5
1,218.75,968.75,62.5
2,187.5,1000,31.25
3,0,875,-500
4,-125,1000,-93.75
0,343.75,718.75,437.5
1,250,937.5,62.5
2,187.5,1000,62.5
3,0,843.75,-468.75
4,-93.75,1000,-93.75
0,343.75,812.5,406.25
1,250,968.75,0
2,218.75,1031.25,31.25
3,31.25,875,-500
4,-93.75,1000,-93.75
0,343.75,781.25,468.75
1,218.75,968.75,125
2,156.25,1000,125
3,0,875,-468.75
4,-93.75,1000,-93.75
0,4270,-5285,-1120
1,268.156,698.328,462.868
0,4007.5,2940,-2397.5
1,260.348,738.1,388.326
0,-5355,10010,507.5
1,242.658,723.826,429.074
0,312.5,781.25,500
1,218.75,937.5,156.25
2,125,1000,156.25
3,-31.25,906.25,-437.5
4,-156.25,968.75,-93.75
0,343.75,812.5,437.5
1,250,1031.25,0
2,187.5,1031.25,31.25
3,-31.25,875,-500
4,-125,1000,-93.75
0,787.5,1400,717.5
1,242.536,691.496,438.468
0,-1627.5,3202.5,-3605
1,233.752,697.718,450.058
0,343.75,781.25,437.5
1,187.5,968.75,93.75
2,125,968.75,125
3,-31.25,875,-437.5
4,-125,1000,-93.75
0,250,750,500
1,156.25,1000,93.75
2,125,1000,125
3,-31.25,875,-437.5
4,-125,1000,-62.5
0,312.5,750,500
1,218.75,968.75,62.5
2,187.5,1000,93.75
3,0,875,-500
4,-125,1000,-93.75
0,312.5,718.75,500
1,218.75,1000,62.5
2,187.5,1000,93.75
3,-31.25,875,-468.75
4,-125,1000,-93.75
0,312.5,781.25,500
1,218.75,968.75,93.75
2,156.25,1000,156.25
3,-31.25,875,-437.5
4,-125,1000,-62.5
0,312.5,781.25,468.75
1,218.75,968.75,62.5
2,187.5,1000,62.5
3,-31.25,906.25,-468.75
4,-125,1000,-93.75
0,6387.5,1697.5,2327.5
1,211.67,706.014,454.328
0,12880,-4025,4690
1,219.478,727.73,447.13
0,-2170,-2537.5,-2887.5
1,206.546,739.564,438.956
0,-3815,-52.5,1347.5
1,250.466,726.266,419.924
0,312.5,750,500
1,218.75,968.75,93.75
2,156.25,968.75,156.25
3,-31.25,875,-437.5
4,-125,1000,-62.5
0,375,781.25,468.75
1,218.75,968.75,93.75
2,156.25,968.75,125
3,-31.25,906.25,-406.25
4,-125,1000,-62.5
0,343.75,781.25,468.75
1,187.5,1000,62.5
2,187.5,1000,125
3,-31.25,906.25,-437.5
4,-125,1000,-62.5
0,343.75,812.5,437.5
1,187.5,1000,31.25
2,156.25,1000,93.75
3,-31.25,875,-468.75
4,-125,1000,-62.5
0,-9450,3500,455
1,233.02,707.478,438.59
0,-5442.5,4812.5,1715
1,229.238,700.158,461.16
0,-3955,3710,-52.5
1,244.61,698.572,463.478
0,3605,455,875
1,210.328,692.106,497.516
0,9555,-6475,-490
1,243.146,690.52,454.084
0,343.75,812.5,437.5
1,187.5,1000,62.5
2,156.25,1000,125
3,-31.25,875,-437.5
4,-125,1000,-62.5
0,312.5,812.5,406.25
1,187.5,1000,62.5
2,156.25,1000,125
3,-31.25,906.25,-406.25
4,-125,1000,-62.5
0,312.5,781.25,468.75
1,187.5,1000,31.25
2,156.25,1000,93.75
3,-31.25,906.25,-437.5
4,-125,1031.25,-62.5
0,343.75,781.25,468.75
1,187.5,968.75,62.5
2,187.5,1000,93.75
3,-31.25,906.25,-406.25
4,-125,1000,-62.5
0,312.5,781.25,468.75
1,187.5,1000,93.75
2,156.25,1000,156.25
3,-31.25,906.25,-406.25
4,-156.25,1000,-62.5
0,312.5,781.25,468.75
1,187.5,968.75,93.75
2,156.25,1000,125
3,-62.5,906.25,-406.25
4,-156.25,1000,-62.5
0,312.5,781.25,468.75
1,187.5,1000,31.25
2,156.25,1000,93.75
3,-31.25,906.25,-406.25
4,-156.25,1000,-62.5
0,281.25,781.25,437.5
1,187.5,1000,31.25
2,156.25,1000,125
3,-31.25,906.25,-406.25
4,-156.25,1000,-62.5
0,312.5,781.25,500
1,187.5,968.75,125
2,125,1000,156.25
3,-31.25,875,-406.25
4,-125,1000,-62.5
0,343.75,781.25,437.5
1,218.75,1000,62.5
2,156.25,968.75,125
3,-62.5,906.25,-406.25
4,-156.25,1000,-62.5
0,-2992.5,1102.5,-2012.5
1,249.246,723.704,439.444
0,5932.5,1050,17.5
1,185.318,731.268,458.964
0,1837.5,-2572.5,-122.5
1,217.892,716.872,416.996
0,-5232.5,-3587.5,-2257.5
1,243.756,736.392,413.58
0,312.5,750,468.75
1,187.5,968.75,93.75
2,156.25,1000,125
3,-31.25,906.25,-406.25
4,-156.25,1000,-31.25
0,343.75,781.25,437.5
1,187.5,968.75,125
2,125,968.75,156.25
3,-31.25,875,-406.25
4,-125,1000,-62.5
0,343.75,843.75,406.25
1,218.75,1000,0
2,187.5,1000,31.25
3,-31.25,906.25,-468.75
4,-125,1000,-62.5
0,312.5,812.5,406.25
1,187.5,1000,31.25
2,156.25,1000,93.75
3,-31.25,906.25,-437.5
4,-125,1000,-93.75
0,-4707.5,3290,402.5
1,196.176,705.77,452.254
0,-332.5,3675,577.5
1,271.694,716.384,443.592
0,665,6440,1732.5
1,214.11,695.156,463.966
0,1365,-3762.5,822.5
1,226.188,699.548,457.744
0,682.5,-3360,-2275
1,228.384,728.828,431.758
0,3010,280,-1295
1,223.992,721.63,446.398
0,980,192.5,-717.5
1,239.974,720.654,412.848
0,312.5,812.5,437.5
1,218.75,968.75,31.25
2,156.25,1000,93.75
3,-31.25,906.25,-437.5
4,-125,1000,-62.5
0,4445,-122.5,-297.5
1,223.504,739.686,437.126
0,312.5,812.5,406.25
1,218.75,1000,0
2,187.5,1031.25,62.5
3,-31.25,875,-468.75
4,-125,1000,-93.75
0,-2905,13527.5,3605
1,243.634,741.15,402.844
0,-2397.5,4532.5,-1015
1,237.046,706.746,432.734
0,-2152.5,350,-2730
1,217.282,744.2,403.454
0,-5740,5512.5,-1575
1,210.328,716.506,455.426
0,281.25,750,500
1,187.5,1000,93.75
2,125,1000,125
3,-62.5,906.25,-406.25
4,-156.25,1000,-62.5
0,312.5,812.5,437.5
1,187.5,1000,62.5
2,156.25,1000,62.5
3,-62.5,906.25,-437.5
4,-156.25,1000,-62.5
0,281.25,812.5,437.5
1,187.5,1000,62.5
2,125,1000,125
3,-62.5,906.25,-406.25
4,-156.25,1000,-62.5
0,312.5,812.5,437.5
1,218.75,1000,31.25
2,156.25,1000,62.5
3,-31.25,906.25,-437.5
4,-156.25,1000,-62.5
0,343.75,812.5,406.25
1,218.75,1000,0
2,156.25,1031.25,62.5
3,-62.5,906.25,-406.25
4,-156.25,1000,-62.5
0,1242.5,4620,-1417.5
1,194.102,727.12,441.396
0,312.5,812.5,406.25
1,218.75,1000,31.25
2,156.25,1000,62.5
3,-31.25,875,-437.5
4,-125,1000,-62.5
0,5775,1837.5,-1382.5
1,219.112,733.586,420.9
0,4707.5,2362.5,-5460
1,192.394,744.444,426.878
0,4672.5,-3937.5,-4637.5
1,199.714,725.29,407.358
0,2310,4900,-2747.5
1,208.132,774.7,375.15
0,192.5,-3237.5,-2555
1,191.54,799.71,444.446
0,2362.5,-1190,-2397.5
1,229.726,710.04,417.24
0,3482.5,87.5,-2537.5
1,211.792,770.674,387.472
0,281.25,781.25,437.5
1,281.25,968.75,-31.25
2,125,1000,-31.25
3,-62.5,906.25,-437.5
4,-156.25,1000,-93.75
0,312.5,843.75,437.5
1,218.75,875,187.5
2,93.75,1000,31.25
3,-93.75,906.25,-375
4,-156.25,1000,-62.5
0,312.5,718.75,406.25
1,187.5,968.75,187.5
2,125,1031.25,0
3,-62.5,906.25,-406.25
4,-156.25,968.75,-62.5
0,-7770,-17675,3500
1,235.582,736.026,377.346
0,-14542.5,-4077.5,1715
1,185.074,774.212,396.134
0,4515,-5722.5,210
1,228.994,707.112,393.206
0,-11270,5880,-2747.5
1,188.978,740.418,380.03
0,281.25,812.5,406.25
1,187.5,1031.25,62.5
2,218.75,1031.25,0
3,-62.5,906.25,-437.5
4,-156.25,1000,-62.5
0,312.5,843.75,375
1,156.25,1000,93.75
2,250,1000,0
3,-31.25,875,-500
4,-125,1000,-93.75
0,281.25,750,468.75
1,125,968.75,93.75
2,281.25,968.75,-62.5
3,0,937.5,-562.5
4,-125,1000,-93.75
0,375,843.75,468.75
1,-31.25,968.75,250
2,125,937.5,250
3,-31.25,875,-375
4,-125,1000,-62.5
0,312.5,843.75,406.25
1,93.75,1031.25,125
2,218.75,1031.25,125
3,-31.25,906.25,-468.75
4,-125,1031.25,-93.75
0,218.75,812.5,531.25
1,-31.25,1000,187.5
2,156.25,937.5,187.5
3,-31.25,906.25,-406.25
4,-125,1000,-62.5
0,250,812.5,468.75
1,0,1000,187.5
2,125,968.75,250
3,-31.25,875,-343.75
4,-125,1000,-62.5
0,281.25,843.75,437.5
1,187.5,1000,31.25
